3741,0.0
3741,0.0
4677,0.0
4677,0.0
2593,0.0
2593,0.0
3049,0.0
3049,0.0010008811950683594
4597,0.00099945068359375
4597,0.0010004043579101562
1829,0.0010001659393310547
1829,0.0
2593,0.0
2593,0.0
2599522,0.01000213623046875
2599522,0.00800013542175293
1298346,0.004999876022338867
1298346,0.004001140594482422
1298346,0.0040035247802734375
1298346,0.004000425338745117
1298346,0.00500035285949707
1298346,0.0059967041015625
1298346,0.004003286361694336
1298346,0.002999544143676758
1298346,0.004000663757324219
1298346,0.005000591278076172
1298346,0.004003047943115234
1298346,0.005002260208129883
1298346,0.004000663757324219
1298346,0.0039997100830078125
1298346,0.0039997100830078125
1298346,0.0060007572174072266
1298346,0.005000591278076172
1298346,0.005000591278076172
1298346,0.0040018558502197266
1298346,0.0059986114501953125
1298346,0.005003929138183594
1298346,0.003997802734375
1298346,0.00400233268737793
1298346,0.003999471664428711
1298346,0.003000497817993164
1298346,0.003999471664428711
1298346,0.006000518798828125
1298346,0.006003141403198242
1298346,0.004001140594482422
1298346,0.00500178337097168
1298346,0.003002643585205078
1298346,0.003998756408691406
1298346,0.003000020980834961
1298346,0.003999471664428711
1298346,0.0030019283294677734
1298346,0.003998994827270508
1298346,0.004003763198852539
1298346,0.0030062198638916016
1298346,0.004000663757324219
1298346,0.004000663757324219
1298346,0.00500035285949707
1298346,0.0040013790130615234
1298368,0.2619016170501709
1298368,0.30702662467956543
1298368,0.24901986122131348
1298368,0.2920403480529785
1298368,0.28604698181152344
1298368,0.2770223617553711
1298368,0.2640199661254883
1298368,0.27802371978759766
1298346,0.0030007362365722656
1298346,0.007005929946899414
1298346,0.004001140594482422
1298346,0.0039958953857421875
1298368,0.2833538055419922
1298368,0.3067948818206787
1298346,0.0040018558502197266
1298346,0.005997419357299805
1298368,0.2570209503173828
1298368,0.2869713306427002
1298346,0.005998373031616211
1298346,0.004000186920166016
1298346,0.004000663757324219
1298346,0.005000591278076172
1298346,0.003999948501586914
1298346,0.0040013790130615234
1298346,0.0029709339141845703
1298346,0.004998683929443359
1298346,0.004000425338745117
1298346,0.003999233245849609
1298346,0.003998994827270508
1298346,0.005001544952392578
1298346,0.005000114440917969
1298346,0.005001544952392578
1298346,0.0030007362365722656
1298346,0.005000114440917969
1298346,0.003999948501586914
1298346,0.003998994827270508
1298346,0.00700068473815918
1298346,0.007999897003173828
1298346,0.00400233268737793
1298346,0.004998922348022461
1298346,0.0030024051666259766
1298346,0.0050013065338134766
1298346,0.00400233268737793
1298346,0.004997968673706055
1298368,0.322920560836792
1298368,0.2640190124511719
1298346,0.0060007572174072266
1298346,0.004998683929443359
1298346,0.003999471664428711
1298346,0.005003452301025391
1298346,0.004000425338745117
1298346,0.003998994827270508
1298346,0.003896951675415039
1298346,0.0036399364471435547
1298346,0.0040018558502197266
1298346,0.005999565124511719
1298346,0.003999471664428711
1298346,0.006000041961669922
1298368,0.28002381324768066
1298368,0.26701879501342773
1298346,0.00800013542175293
1298346,0.006001949310302734
1298346,0.004000186920166016
1298346,0.0059969425201416016
1298346,0.004999399185180664
1298346,0.006001472473144531
1298346,0.0030014514923095703
1298346,0.005000114440917969
1298346,0.0030040740966796875
1298346,0.00500035285949707
1298346,0.004002809524536133
1298346,0.005001068115234375
1298346,0.004000663757324219
1298346,0.005000114440917969
1298346,0.004001617431640625
1298346,0.0060024261474609375
2599522,0.006001949310302734
2599522,0.008997917175292969
1298346,0.00400543212890625
1298346,0.0029976367950439453
1298346,0.005006074905395508
1298346,0.006998300552368164
1298346,0.005002498626708984
1298346,0.004000663757324219
1298346,0.0040128231048583984
1298346,0.0049991607666015625
1298346,0.005003690719604492
1298346,0.00700068473815918
1298346,0.005002021789550781
1298346,0.007001638412475586
1298346,0.00500178337097168
1298346,0.003999471664428711
1298346,0.002999544143676758
1298346,0.003998756408691406
1298346,0.00500035285949707
1298346,0.005002498626708984
1298346,0.004004001617431641
1298346,0.004000186920166016
1298346,0.003003358840942383
1298346,0.002997875213623047
1298346,0.004002809524536133
1298346,0.004000663757324219
1298346,0.004000186920166016
1298346,0.003999948501586914
1298346,0.004001617431640625
1298346,0.005002260208129883
1298346,0.003999948501586914
1298346,0.0040013790130615234
1298346,0.005002021789550781
1298346,0.003999233245849609
1298346,0.003999948501586914
1298346,0.008002519607543945
1298346,0.004996776580810547
1298346,0.003999471664428711
1298346,0.004000663757324219
1298346,0.005007028579711914
1298346,0.004002094268798828
1298346,0.00599980354309082
1298346,0.004001617431640625
1298346,0.003999471664428711
1298346,0.00400233268737793
1298346,0.0069997310638427734
1298346,0.0029990673065185547
1298346,0.004999876022338867
1298346,0.003999233245849609
1298346,0.0029993057250976562
1298346,0.0030002593994140625
1298346,0.004904031753540039
1298346,0.004000425338745117
1298346,0.00500178337097168
1298346,0.004999637603759766
1298346,0.0060002803802490234
1298346,0.003999948501586914
1298346,0.00600123405456543
20319,0.0
20319,0.0
20319,0.0010006427764892578
20319,0.0010006427764892578
20319,0.0
20319,0.0
20319,0.0
20319,0.0
